bigram,log_likelihood,relative_frequency,total_count,register,p_value,p_value_fdr
ναῦς μένω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
δῶρον Ἀχιλλεύς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
θνῄσκω ᾍδης,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ναῦς ἐπήρετμος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ξένος πατρώιος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
μένω ἠώς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
μαῖα φίλος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
θαῦμα ὀφθαλμός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πατήρ ἤπιος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
μέγας θαῦμα,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
κτῆμα δατέομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πατήρ ἀγαθός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
δόμος Ἀίδης,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πατήρ οἴχομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ζώω ὁράω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ζώω θνῄσκω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πίων μηρία,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
κοιμάω ῥηγμίν,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
κλύω Ἰθακήσιος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πάσχω μογέω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
μέγας πῆμα,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
δύναμις πάρειμι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
θεός δαμάζω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
οἶκος ἐυκτίμενος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
κλύω Φαίαξ,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
θεός κακός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
διαλέγω θυμός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πλέω ἀχεύω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
γυνή αἰδοῖος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
αἰδοῖος Λαερτιάδης,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ὀδύρομαι στεναχίζω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
αἰδέομαι ἐλεέω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πόποι αἰγίοχος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἄριστος ναῦς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Ζεύς φράζω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἴσος θεός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἄνωγα ἔρχομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἄλοχος νήπιος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἶφι ἀνάσσω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἦμαρ δάκρυον,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Ἀθήνη ἀγελείη,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
βάλλω ναῦς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἀποτίνω ἔρχομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἀνήρ ἀριστεύς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἀνήρ μέλω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
βίοτος νήποινος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ὄρος πόλις,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ὅπη καρδία,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἀνήρ δῶμα,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἅλιος νημερτής,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Ἀχιλλεύς φέρω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ὅρκιον δηλέομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔπος ἐπικεύθω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἡβάω βία,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Κρονίδης Ζεύς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἕννυμι χλαῖνα,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔτος ἐπέρχομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔρχομαι ἰχθυόεις,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔρχομαι φίλος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔρχομαι θεός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔργον ἐποίχομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔπος πείθω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἐγείρω ὀξύς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἔνδοθι θυμός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἑταῖρος μειλίχιος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἐυκτίμενος πατρίς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἐρύω ἅλς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἐπιχθόνιος ἄνθρωπος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἐπέρχομαι ὥρα,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Τρώς Τρῳάς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Ζεύς ἄλγος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ἀμφίαλος Ἰθάκη,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Κίρκη μέγαρον,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
σέβας εἰσοράω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Δάρδανος ἀγχιμαχητής,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
στρατός ἔρχομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
φαίδιμος Ὀδυσσεύς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
φεύγω θάνατος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ῥέζω ἱερός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
γέρας θνῄσκω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
γόνυ κεῖμαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
τελέω οἴομαι,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
γαῖα κατέχω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
Αἴγισθος δολομήτης,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
συντίθημι ἀκούω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
ὑβρίζω ἀτάσθαλος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πῦρ δάιος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
πῆμα κακός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
δίδωμι γέρας,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
γουνός ἀλωή,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
δίδωμι νίκη,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
γύψ ἔδω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
φίλος ἀθάνατος,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
δίδωμι καλός,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
τίθημι Κρονίων,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
φίλος διαλέγω,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
φαίδιμος Ἀχιλλεύς,6.530880191678827,5.468604740186589e-05,5,Speech,0.010601748239559578,0.2696171467551328
κλέος ἐσθλός,6.14505100357405,0.00014218372324485131,13,Speech,0.013178036494957648,0.2696171467551328
αἰγίοχος Ζεύς,6.14505100357405,0.00014218372324485131,13,Speech,0.013178036494957648,0.2696171467551328
ἠώς δῖος,6.14505100357405,0.00014218372324485131,13,Speech,0.013178036494957648,0.2696171467551328
ναῦς φίλος,6.14505100357405,0.00014218372324485131,13,Speech,0.013178036494957648,0.2696171467551328
λυγρός ὄλεθρος,5.947076140815541,0.00017499535168597085,16,Speech,0.014741717768370119,0.2696171467551328
πότνια μήτηρ,5.9031612963689515,0.0003609279128523149,33,Speech,0.01511373419686396,0.2696171467551328
ἄνθρωπος πέλω,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
εὐρύς πόντος,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
θυμός ἀνίημι,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
Πρίαμος ἄναξ,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
εὐπλόκαμος δεινός,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
κακός μήδομαι,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
βροτός ἀνήρ,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
φρήν μέλω,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
οἶδα Ζεύς,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
ἔρχομαι ναῦς,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
κράτος μέγας,5.6401871575498745,9.84348853233586e-05,9,Speech,0.017553333218301947,0.2696171467551328
ναῦς εὔσελμος,5.194875345194113,0.00022968139908783672,21,Speech,0.022653579737776684,0.2696171467551328
ἅλς δῖος,5.187804522642994,0.00013124651376447813,12,Speech,0.0227459336856957,0.2696171467551328
ἄστυ μέγας,5.187804522642994,0.00013124651376447813,12,Speech,0.0227459336856957,0.2696171467551328
πατήρ πότνια,5.187804522642994,0.00013124651376447813,12,Speech,0.0227459336856957,0.2696171467551328
ὀφθαλμός ὁράω,5.187804522642994,0.00013124651376447813,12,Speech,0.0227459336856957,0.2696171467551328
ἀνήρ μνηστήρ,5.187804522642994,0.00013124651376447813,12,Speech,0.0227459336856957,0.2696171467551328
ἐθέλω φίλος,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
ἐνδυκέως φιλέω,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
μέγαρον γυνή,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
λαός ἀγείρω,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
κύων οἰωνός,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
εὐεργής ναῦς,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
πόσις Ἥρα,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
θνῄσκω πότμος,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
ἁλμυρός ὕδωρ,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
ὑπισχνέομαι κατανεύω,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
ὅρκος ὄμνυμι,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
ὀδύρομαι ἀχεύω,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
Ὀδυσσεύς μέγας,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
οἴχομαι ναῦς,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
γείνομαι μήτηρ,4.584666264285694,8.749767584298542e-05,8,Speech,0.03225925282384119,0.2696171467551328
οἶνοψ πόντος,4.309099287565986,0.000185932561166344,17,Speech,0.037909028219317555,0.2696171467551328
ὀφθαλμός εἶδον,4.309099287565986,0.000185932561166344,17,Speech,0.037909028219317555,0.2696171467551328
δεινός θεός,4.264032609826119,0.00012030930428410496,11,Speech,0.0389274082172284,0.2696171467551328
